/Lotus/Language/Items/Slashdamageshotgunmod (/Lotus/Upgrades/Mods/Shotgun/WeaponSlashDamageMod),크루맨 (Spaceman/AIWeek/ShotgunSpaceman),/Lotus/Language/Game/Infestedancientpuss (AiWeek/Ancients/SpawningAncient),/Lotus/Language/G1quests/Spyquestboilerminiboss (AiWeek/Ancients/SpawningAncientMiniboss),톡식 에인션트 (AiWeek/Ancients/ToxicAncient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Slashdashabilityaugmentname (/Lotus/Powersuits/Excalibur/SlashDashAugmentCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Slashdashabilityaugmentpvpname (/Lotus/Powersuits/Excalibur/SlashDashPvPAugmentCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Sleightofhandabilityaugmentname (/Lotus/Powersuits/Harlequin/ObjectChangeAugmentCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Smiteabilitynameaugment1 (/Lotus/Powersuits/Paladin/SmiteAugmentCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Smokescreenabilityaugment1 (/Lotus/Powersuits/Ninja/SmokeScreenAugmentCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Snowglobeabilityaugmentname (/Lotus/Powersuits/Frost/IceShieldAugmentCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Sonarabilityaugmentname (/Lotus/Powersuits/Banshee/SonarAugmentCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Soulpunchabilityaugmentname (/Lotus/Powersuits/Necro/SoulPunchAugmentCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Speedabilityaugmentname (/Lotus/Powersuits/Volt/SpeedAugmentCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Speedabilityaugmentpvpname (/Lotus/Powersuits/Volt/SpeedPvPAugmentCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Staffstancea (/Lotus/Weapons/Tenno/Melee/MeleeTrees/StaffCmbOneMeleeTree),/Lotus/Language/Game/Corruptedancient (OrokinHealingAncient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Staffstanceb (/Lotus/Weapons/Tenno/Melee/MeleeTrees/StaffCmbTwoMeleeTree),/Lotus/Language/Game/Corruptedheavygunner (OrokinHeavyFemale),/Lotus/Language/Game/Orokinnullifier (OrokinNullifySpaceman),/Lotus/Language/Game/Orokinbombardrocket (OrokinRocketBombard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Stairwaytoheavenabilityaugmentname (/Lotus/Powersuits/Paladin/StairwayToHeavenAugmentCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Switchteleportabilityaugment1 (/Lotus/Powersuits/Loki/SwitchAugmentCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Swordshieldstancea (/Lotus/Weapons/Tenno/Melee/MeleeTrees/SwordShieldCmbOneMeleeTree),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Tearinspaceabilityaugmentname (/Lotus/Powersuits/Magician/TearInSpaceAugmentCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Tidalwaveabilityaugment1 (/Lotus/Powersuits/Pirate/TidalWaveAugmentCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Tonfastancea (/Lotus/Weapons/Tenno/Melee/MeleeTrees/TonfaCmbOneMeleeTree),/Lotus/Language/Game/Corruptedmoa (OrokinMoaBiped),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Transmutationcoreattackname (/Lotus/Upgrades/Mods/TransmuteCores/AttackTransmuteCore),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Transmutationcoredefensename (/Lotus/Upgrades/Mods/TransmuteCores/DefenseTransmuteCore),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Transmutationcoretacticname (/Lotus/Upgrades/Mods/TransmuteCores/TacticTransmuteCore),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Uniqueweaponmodexplosionradius (/Lotus/Upgrades/Mods/Rifle/WeaponIncreaseRadialExplosionMod),/Lotus/Language/Game/Infestedancientpuss (AiWeek/Ancients/SpawningAncient),/Lotus/Language/G1quests/Spyquestboilerminiboss (AiWeek/Ancients/SpawningAncientMiniboss),톡식 에인션트 (AiWeek/Ancients/ToxicAncient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Volatileabilityaugmentname (/Lotus/Powersuits/Magician/VolatileAugmentCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Warframemodautoparry (/Lotus/Upgrades/Mods/Warframe/AvatarAutoParryMod),/Lotus/Language/Game/Corruptedmoa (OrokinMoaBiped),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Warframemodbleedoutmodifier (/Lotus/Upgrades/Mods/Warframe/AvatarBleedoutDelayMod),엘리트 그리니어 랜서 (AIWeek/EliteRifleLancer),/Lotus/Language/Game/Grineereliteriflelancerdesert (Desert/EliteRifleLancer),/Lotus/Language/Game/Grineereliteriflelancerforest (Forest/EliteRifleLancer),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Warframemodcastingspeed (/Lotus/Upgrades/Mods/Warframe/AvatarCastingSpeedMod),/Lotus/Language/Game/Deathsquadaname (DeathSquad/DeathSquadA),/Lotus/Language/Game/Deathsquadbname (DeathSquad/DeathSquadB),/Lotus/Language/Game/Deathsquadcname (DeathSquad/DeathSquadC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Warframemodcorruptedefficiencyrange (/Lotus/Upgrades/Mods/Warframe/DualStat/CorruptedEfficiencyDurationWarframe),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Warframemodcorruptedpowerefficiency (/Lotus/Upgrades/Mods/Warframe/DualStat/CorruptedPowerEfficiencyWarframe),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Warframemodcorruptedrangeduration (/Lotus/Upgrades/Mods/Warframe/DualStat/CorruptedDurationRangeWarframe),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Warframemodcorruptedrangepower (/Lotus/Upgrades/Mods/Warframe/DualStat/CorruptedRangePowerWarframe),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Warframemodgroundfiredamage (/Lotus/Upgrades/Mods/Warframe/AvatarGroundFireDmgMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Warframemodparrymelee (/Lotus/Upgrades/Mods/Warframe/AvatarParryMeleeMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Warframemodparryreflect (/Lotus/Upgrades/Mods/Warframe/AvatarParryReflectMod),/Lotus/Language/Game/Corruptedancient (OrokinHealingAncient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Warframemodpickupbonus (/Lotus/Upgrades/Mods/Warframe/AvatarPickupBonusMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Warframemodpowertohealthondeath (/Lotus/Upgrades/Mods/Warframe/AvatarPowerToHealthOnDeathMod),/Lotus/Language/Game/Corruptedancient (OrokinHealingAncient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Warframemodshieldtostamina (/Lotus/Upgrades/Mods/Warframe/AvatarShieldToStaminaMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Warframemodslideboost (/Lotus/Upgrades/Mods/Warframe/AvatarSlideBoostMod),/Lotus/Language/Game/Corruptedancient (OrokinHealingAncient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Warframemodtimelimitincrease (/Lotus/Upgrades/Mods/Warframe/AvatarTimeLimitIncreaseMod),/Lotus/Language/Game/Corruptedheavygunner (OrokinHeavyFemale),/Lotus/Language/Game/Orokinnullifier (OrokinNullifySpaceman),/Lotus/Language/Game/Orokinbombardrocket (OrokinRocketBombard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Warframemodvigor (/Lotus/Upgrades/Mods/Warframe/DualStat/VigorMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Weaponpoisonabilityaugmentname (/Lotus/Powersuits/Saryn/WeaponPoisonAugmentCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Welloflifeabilityaugmentname (/Lotus/Powersuits/Trinity/WellOfLifeAugmentCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Whipstancea (/Lotus/Weapons/Tenno/Melee/MeleeTrees/WhipCmbOneMeleeTree),/Lotus/Language/Game/Orokinbladesawman (OrokinBladeSawman),/Lotus/Language/Game/Corruptedlancer (RifleLancer),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Whipstanceb (/Lotus/Weapons/Tenno/Melee/MeleeTrees/WhipCmbTwoMeleeTree),/Lotus/Language/Game/Corruptedcrewman (RifleSpaceman),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Worldonfireabilityaugmentname (/Lotus/Powersuits/Ember/WorldOnFireAugmentCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Wormholeabilityaugment1 (/Lotus/Powersuits/AntiMatter/WormHoleAugmentCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Zaptrapabilityaugmentname (/Lotus/Powersuits/Trapper/ZapTrapAugmentCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Zephyrdivebombabilityaugmentname (/Lotus/Powersuits/Tengu/DiveBombAugmentCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Zephyrtornadoabilityaugmentname (/Lotus/Powersuits/Tengu/TornadoAugmentCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Zephyrturbulenceabilityaugment1 (/Lotus/Powersuits/Tengu/TurbulenceAugmentCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Abilitydamageblock (/Lotus/Upgrades/Mods/PvPMods/Melee/AbilityDamageBlockMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Effectonfullenergymod (/Lotus/Upgrades/Mods/PvPMods/Warframe/EffectOnFullEnergyMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Energyonfullshieldregen (/Lotus/Upgrades/Mods/PvPMods/Warframe/EnergyOnFullShieldRegenMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Energyonkill (/Lotus/Upgrades/Mods/PvPMods/Warframe/EnergyOnKill),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Explodeonmeleedeath (/Lotus/Upgrades/Mods/PvPMods/Melee/ExplodeOnMeleeDeath),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Holsterspeedbonusmodpistol (/Lotus/Upgrades/Mods/PvPMods/Pistol/HolsterSpeedBonusMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Holsterspeedbonusmodrifle (/Lotus/Upgrades/Mods/PvPMods/Rifle/HolsterSpeedBonusMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Holsterspeedbonusmodshotgun (/Lotus/Upgrades/Mods/PvPMods/Shotgun/HolsterSpeedBonusMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Marktargetpistolmod (/Lotus/Upgrades/Mods/PvPMods/Pistol/MarkTargetPistolMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Marktargetriflemod (/Lotus/Upgrades/Mods/PvPMods/Rifle/MarkTargetRifleMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Marktargetshotgunmod (/Lotus/Upgrades/Mods/PvPMods/Shotgun/MarkTargetShotgunMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Meleeautotargetbonus (/Lotus/Upgrades/Mods/PvPMods/Melee/MeleeAutoTargetBonus),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Meleevictimstaminadrain (/Lotus/Upgrades/Mods/PvPMods/Melee/MeleeVictimStaminaDrain),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Passivereloadpistolmod (/Lotus/Upgrades/Mods/PvPMods/Pistol/PassiveReloadMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Passivereloadriflemod (/Lotus/Upgrades/Mods/PvPMods/Rifle/PassiveReloadMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Passivereloadshotgunmod (/Lotus/Upgrades/Mods/PvPMods/Shotgun/PassiveReloadMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Reduceshieldrechargedelaywarframe (/Lotus/Upgrades/Mods/PvPMods/Warframe/ReduceShieldRechargeDelayWarframe),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Restorehealthonkillpistolmod (/Lotus/Upgrades/Mods/PvPMods/Pistol/RestoreHealthOnKillMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Restorehealthonkillriflemod (/Lotus/Upgrades/Mods/PvPMods/Rifle/RestoreHealthOnKillMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Restorehealthonkillshotgunmod (/Lotus/Upgrades/Mods/PvPMods/Shotgun/RestoreHealthOnKillMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Restoreshieldsonkillpistolmod (/Lotus/Upgrades/Mods/PvPMods/Pistol/RestoreShieldsOnKillMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Restoreshieldsonkillriflemod (/Lotus/Upgrades/Mods/PvPMods/Rifle/RestoreShieldsOnKillMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Restoreshieldsonkillshotgunmod (/Lotus/Upgrades/Mods/PvPMods/Shotgun/RestoreShieldsOnKillMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Sentinelweaknessscanprecept (/Lotus/Types/Sentinels/SentinelPrecepts/WeaknessScanPrecept),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Syndicaterewards/Acridmod (/Lotus/Upgrades/Mods/Syndicate/AcridMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Syndicaterewards/Boltomod (/Lotus/Upgrades/Mods/Syndicate/BoltoMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Syndicaterewards/Burstonprimemod (/Lotus/Upgrades/Mods/Syndicate/BurstonPrimeMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Syndicaterewards/Darkdaggermod (/Lotus/Upgrades/Mods/Syndicate/DarkDaggerMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Syndicaterewards/Dualcleaversmod (/Lotus/Upgrades/Mods/Syndicate/DualCleaversMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Syndicaterewards/Embolistmod (/Lotus/Upgrades/Mods/Syndicate/EmbolistMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Syndicaterewards/Furismod (/Lotus/Upgrades/Mods/Syndicate/FurisMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Syndicaterewards/Grinlokmod (/Lotus/Upgrades/Mods/Syndicate/GrinlokMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Syndicaterewards/Hekmod (/Lotus/Upgrades/Mods/Syndicate/HekMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Syndicaterewards/Jawswordmod (/Lotus/Upgrades/Mods/Syndicate/JawSwordMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Syndicaterewards/Kestrelmod (/Lotus/Upgrades/Mods/Syndicate/KestrelMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Syndicaterewards/Miremod (/Lotus/Upgrades/Mods/Syndicate/MireMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
