Deck,Enemy,Probability,Max Simultaneous,Tier
,/Lotus/Language/Game/Infestedmoagoo (AiWeek/InfestedMoas/SlowBombBipedAgent),0.1,2,2
,/Lotus/Language/Game/Infestedmoagoo (AiWeek/InfestedMoas/SlowBombBipedAgent),0.15000001,1,3
,/Lotus/Language/Game/Infestedmoananite (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.1,2,2
,/Lotus/Language/Game/Infestedmoananite (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.15000001,1,3
,AiWeek/Ancients/MeleeAncient,1,2,4
,远古剧毒者 (AiWeek/Ancients/ToxicAncient),1,2,5
,远古治愈者 (AiWeek/Ancients/HealingAncient),1,2,4
,船员 (Spaceman/AIWeek/RifleSpacemanAgent),1,4,0
,/Lotus/Language/Game/Elitespaceman (Spaceman/EliteSpacemanAgent),0.5,1,0
,监工船员 (Spaceman/AIWeek/MeleeSpacemanAgent),0.2,2,0
,护盾鱼鹰 (Drones/AIWeek/ShieldDroneAgent),0.5,1,0
,震荡波恐鸟 (BipedRobot/AIWeek/ShockwaveBipedAgent),0.1,1,0
,熔岩恐鸟 (BipedRobot/AIWeek/SuperMoaBipedAgent),0.02,1,0
,Corpus 科技员 (Spaceman/AIWeek/DeployableSpacemanAgent),0.1,1,0
MasteryGauntletSpec,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.050000001,2,0
,AIWeek/ShieldLancer,0.1,2,0
,疾冲者 (AiWeek/Quadrupeds/Quadruped),1,0,1
,奔跳者 (AiWeek/Runners/LeapingRunner),0.75,0,1
,狂奔者 (AiWeek/Runners/SuicideRunner),0.5,0,1
,AiWeek/Ancients/MeleeAncient,0.2,0,1
,远古剧毒者 (AiWeek/Ancients/ToxicAncient),0.1,0,1
,AiWeek/Crawlers/MeleeCrawler,0.1,0,1
,剧毒爬行者 (AiWeek/Crawlers/NoxiousCrawler),0.050000001,0,1
,/Lotus/Language/Game/Toxicdronename (AiWeek/InfestedDrones/PoisonDroneAgent),0.2,0,1
,船员 (Spaceman/AIWeek/RifleSpacemanAgent),1,0,2
,震荡波恐鸟 (BipedRobot/AIWeek/ShockwaveBipedAgent),0.2,0,2
,护盾鱼鹰 (Drones/AIWeek/ShieldDroneAgent),0.15000001,0,2
,监工船员 (Spaceman/AIWeek/MeleeSpacemanAgent),0.25,0,2
,恐鸟 (BipedRobot/AIWeek/LaserCannonBipedAgent),0.5,0,2
,熔岩恐鸟 (BipedRobot/AIWeek/SuperMoaBipedAgent),0.02,0,2
,Corpus 科技员 (Spaceman/AIWeek/DeployableSpacemanAgent),0.050000001,0,2
,/Lotus/Language/Game/Suicidedronename (Drones/AIWeek/SuicideDroneAgent),0.050000001,0,2
OrokinDefenseSquad,/Lotus/Language/Game/Corruptedlancer (RifleLancer),0.75,0,0
,/Lotus/Language/Game/Corruptedcrewman (RifleSpacemanAgent),0.75,0,0
,/Lotus/Language/Game/Corruptedancient (OrokinHealingAncient),0.5,0,2
,OrokinMinigunBombard,0.25,0,2
,/Lotus/Language/Game/Orokindrone (OrokinShieldDroneAgent),0.25,0,1
,/Lotus/Language/Game/Corruptedmoa (OrokinMoaBipedAgent),0.5,0,1
,/Lotus/Language/Game/Orokinbladesawman (OrokinBladeSawman),0.5,0,0
OrokinDefenseSquadB,/Lotus/Language/Game/Corruptedlancer (RifleLancer),0.75,0,0
,/Lotus/Language/Game/Corruptedcrewman (RifleSpacemanAgent),0.75,0,0
,/Lotus/Language/Game/Corruptedancient (OrokinHealingAncient),0.1,2,1
,/Lotus/Language/Game/Corruptedancient (OrokinHealingAncient),0.40000001,0,2
,OrokinMinigunBombard,0.1,1,1
,OrokinMinigunBombard,0.2,0,2
,/Lotus/Language/Game/Orokindrone (OrokinShieldDroneAgent),0.2,2,0
,/Lotus/Language/Game/Orokindrone (OrokinShieldDroneAgent),0.2,2,1
,/Lotus/Language/Game/Corruptedmoa (OrokinMoaBipedAgent),0.050000001,1,0
,/Lotus/Language/Game/Corruptedmoa (OrokinMoaBipedAgent),0.40000001,0,1
,/Lotus/Language/Game/Orokinbladesawman (OrokinBladeSawman),0.5,0,0
,/Lotus/Language/Game/Orokinbombardrocket (OrokinRocketBombard),0.050000001,1,1
,/Lotus/Language/Game/Orokinbombardrocket (OrokinRocketBombard),0.1,1,2
,/Lotus/Language/Game/Orokinbombardrocket (OrokinRocketBombard),0.1,0,3
,/Lotus/Language/Game/Orokinnullifier (OrokinNullifySpacemanAgent),0.1,2,2
,/Lotus/Language/Game/Orokinnullifier (OrokinNullifySpacemanAgent),0.15000001,2,3
OrokinSabotageCorpus,船员 (Spaceman/AIWeek/RifleSpacemanAgent),1,0,1
,/Lotus/Language/Game/Elitespaceman (Spaceman/EliteSpacemanAgent),0.2,0,1
,监工船员 (Spaceman/AIWeek/MeleeSpacemanAgent),0.2,3,1
,船员 (Spaceman/AIWeek/ShotgunSpacemanAgent),0.25,0,1
,Corpus 科技员 (Spaceman/AIWeek/DeployableSpacemanAgent),0.050000001,2,1
,护盾鱼鹰 (Drones/AIWeek/ShieldDroneAgent),0.15000001,3,1
,吸血鱼鹰 (Drones/AIWeek/LeechDroneAgent),0.02,0,1
,恐鸟 (BipedRobot/AIWeek/LaserCannonBipedAgent),1,0,1
,狙击手船员 (Spaceman/AIWeek/SniperSpacemanAgent),0.1,2,1
,熔岩恐鸟 (BipedRobot/AIWeek/SuperMoaBipedAgent),0.050000001,2,1
,磁轨炮恐鸟 (BipedRobot/AIWeek/RailgunBipedAgent),0.050000001,2,1
,/Lotus/Language/Game/Nullifyspaceman (Spaceman/AIWeek/NullifySpacemanAgent),0.1,2,1
,船员 (Spaceman/AIWeek/RifleSpacemanAgent),1,0,2
,恐鸟 (BipedRobot/AIWeek/LaserCannonBipedAgent),1,0,2
,船员 (Spaceman/AIWeek/ShotgunSpacemanAgent),0.25,2,2
OrokinSabotageGrineerForest,Forest/RifleLancer,1,0,1
,Forest/EliteRifleLancer,1,0,1
,Forest/BladeSawmanNoCover,0.5,3,1
,Forest/ShotgunLancer,0.2,2,1
,Forest/MinigunBombard,0.1,1,1
,AIWeek/ShieldLancer,0.5,2,1
,AIWeek/GrineerRollingDrone,0.2,1,1
,AIWeek/MacheteWomanNoCover,0.5,1,1
,Forest/RifleLancer,1,0,2
,Forest/EliteRifleLancer,0.5,3,2
,Forest/BladeSawmanNoCover,0.40000001,3,2
,Forest/ShotgunLancer,0.2,2,2
OrokinSabotageGrineerSettlement,Desert/RifleLancer,1,0,1
,Desert/EliteRifleLancer,0.5,3,1
,Desert/BladeSawmanNoCoverSurvival,0.5,3,1
,Desert/ShotgunLancer,0.2,2,1
,Desert/MinigunBombard,0.1,1,1
,AIWeek/ShieldLancer,0.5,2,1
,AIWeek/GrineerRollingDrone,0.2,1,1
,AIWeek/MacheteWomanNoCover,0.5,1,1
,Desert/RifleLancer,1,0,2
,Desert/EliteRifleLancer,0.5,3,2
,Desert/BladeSawmanNoCoverSurvival,0.40000001,3,2
,Desert/ShotgunLancer,0.2,2,2
OrokinSquadOne,/Lotus/Language/Game/Corruptedlancer (RifleLancer),0.75,0,0
,/Lotus/Language/Game/Corruptedcrewman (RifleSpacemanAgent),0.75,0,0
,/Lotus/Language/Game/Corruptedancient (OrokinHealingAncient),0.1,0,0
,OrokinMinigunBombard,0.2,0,0
,/Lotus/Language/Game/Orokindrone (OrokinShieldDroneAgent),0.30000001,0,0
,/Lotus/Language/Game/Corruptedmoa (OrokinMoaBipedAgent),0.1,0,0
,/Lotus/Language/Game/Orokinbladesawman (OrokinBladeSawman),0.5,0,0
OrokinSquadTwo,/Lotus/Language/Game/Corruptedlancer (RifleLancer),0.75,0,0
,/Lotus/Language/Game/Corruptedcrewman (RifleSpacemanAgent),0.75,0,0
,/Lotus/Language/Game/Corruptedancient (OrokinHealingAncient),0.1,0,0
,OrokinMinigunBombard,0.15000001,0,0
,/Lotus/Language/Game/Orokindrone (OrokinShieldDroneAgent),0.40000001,0,0
,/Lotus/Language/Game/Corruptedmoa (OrokinMoaBipedAgent),0.15000001,0,0
,/Lotus/Language/Game/Orokinbladesawman (OrokinBladeSawman),0.5,0,0
,/Lotus/Language/Game/Orokinbombardrocket (OrokinRocketBombard),0.15000001,0,0
,/Lotus/Language/Game/Orokinnullifier (OrokinNullifySpacemanAgent),0.1,0,0
OrokinSurvivalA,/Lotus/Language/Game/Corruptedlancer (RifleLancer),1,0,0
,/Lotus/Language/Game/Corruptedcrewman (RifleSpacemanAgent),0.5,0,0
,/Lotus/Language/Game/Orokindrone (OrokinShieldDroneAgent),1,2,1
,OrokinMinigunBombard,1,2,2
,/Lotus/Language/Game/Corruptedancient (OrokinHealingAncient),1,2,3
,/Lotus/Language/Game/Corruptedmoa (OrokinMoaBipedAgent),1,1,4
,/Lotus/Language/Game/Orokinbladesawman (OrokinBladeSawman),0.5,0,0
OrokinSurvivalB,/Lotus/Language/Game/Corruptedlancer (RifleLancer),1,0,0
,/Lotus/Language/Game/Corruptedcrewman (RifleSpacemanAgent),0.69999999,0,0
,/Lotus/Language/Game/Orokindrone (OrokinShieldDroneAgent),0.2,1,0
,/Lotus/Language/Game/Orokindrone (OrokinShieldDroneAgent),0.2,2,2
,/Lotus/Language/Game/Orokindrone (OrokinShieldDroneAgent),0.60000002,2,3
,OrokinMinigunBombard,0.1,1,0
,OrokinMinigunBombard,0.1,1,1
,OrokinMinigunBombard,0.5,1,2
,/Lotus/Language/Game/Corruptedancient (OrokinHealingAncient),0.1,1,2
,/Lotus/Language/Game/Corruptedancient (OrokinHealingAncient),0.5,2,3
,/Lotus/Language/Game/Corruptedmoa (OrokinMoaBipedAgent),0.1,1,2
,/Lotus/Language/Game/Corruptedmoa (OrokinMoaBipedAgent),0.1,2,3
,/Lotus/Language/Game/Corruptedmoa (OrokinMoaBipedAgent),0.80000001,2,4
,/Lotus/Language/Game/Orokinbladesawman (OrokinBladeSawman),0.5,0,0
,/Lotus/Language/Game/Orokinbombardrocket (OrokinRocketBombard),0.050000001,1,1
,/Lotus/Language/Game/Orokinbombardrocket (OrokinRocketBombard),0.1,1,2
,/Lotus/Language/Game/Orokinbombardrocket (OrokinRocketBombard),0.1,1,4
,/Lotus/Language/Game/Orokinnullifier (OrokinNullifySpacemanAgent),0.1,1,2
,/Lotus/Language/Game/Orokinnullifier (OrokinNullifySpacemanAgent),0.1,2,3
RaidBombingRunGrineerSquadOne,Forest/ShotgunLancer,0.2,3,0
,Forest/JetpackMarine,0.25,2,0
,Forest/EliteRifleLancer,1,0,0
,AIWeek/MacheteWoman,0.25,2,0
,Forest/EvisceratorLancer,0.1,1,0
,Forest/MinigunBombard,0.1,2,0
,AIWeek/ManicGrineer,0.050000001,2,0
SpaceGrineerA,/Lotus/Language/Game/Grineerspacedronename (SpaceBattles/Drones/GrineerSpaceDrone),1,0,0
,/Lotus/Language/Game/Grineerskiffname (SpaceBattles/Skiffs/GrineerSpaceMarine),1,0,0
,/Lotus/Language/Game/Grineerlaserdronename (SpaceBattles/Drones/LaserDrone),0.60000002,0,0
,/Lotus/Language/Game/Grineershieldskiffname (SpaceBattles/Skiffs/ShieldSkiff),0.5,0,0
SpaceGrineerB,/Lotus/Language/Game/Grineerspacedronename (SpaceBattles/Drones/GrineerSpaceDrone),1,0,0
,/Lotus/Language/Game/Grineerskiffname (SpaceBattles/Skiffs/GrineerSpaceMarine),1,0,0
,/Lotus/Language/Game/Grineerlaserdronename (SpaceBattles/Drones/LaserDrone),0.60000002,0,0
,/Lotus/Language/Game/Grineerstasisdronename (SpaceBattles/Drones/StasisDrone),0.2,4,0
,/Lotus/Language/Game/Grineermissileskiffname (SpaceBattles/Skiffs/MissileSkiff),0.40000001,0,0
,/Lotus/Language/Game/Grineershieldskiffname (SpaceBattles/Skiffs/ShieldSkiff),0.5,0,0
SpaceGrineerDefenseA,/Lotus/Language/Game/Grineerspacedronename (SpaceBattles/Drones/GrineerSpaceDrone),1,0,0
,/Lotus/Language/Game/Grineerskiffname (SpaceBattles/Skiffs/GrineerSpaceMarine),1,0,0
,/Lotus/Language/Game/Grineerlaserdronename (SpaceBattles/Drones/LaserDrone),0.60000002,0,0
,/Lotus/Language/Game/Grineerlaserdronename (SpaceBattles/Drones/LaserDrone),0.40000001,0,1
,/Lotus/Language/Game/Grineershieldskiffname (SpaceBattles/Skiffs/ShieldSkiff),0.5,0,0
,/Lotus/Language/Game/Grineershieldskiffname (SpaceBattles/Skiffs/ShieldSkiff),0.25,0,1
,/Lotus/Language/Game/Grineershieldskiffname (SpaceBattles/Skiffs/ShieldSkiff),0.25,0,2
,/Lotus/Language/Game/Grineermissileskiffname (SpaceBattles/Skiffs/MissileSkiff),0.30000001,0,1
,/Lotus/Language/Game/Grineermissileskiffname (SpaceBattles/Skiffs/MissileSkiff),0.2,0,2
,/Lotus/Language/Game/Grineerstasisdronename (SpaceBattles/Drones/StasisDrone),0.2,3,2
,/Lotus/Language/Game/Grineermissileshieldskiffname (SpaceBattles/Skiffs/MissileShieldSkiff),0.2,0,2
SpaceGrineerDefenseC,/Lotus/Language/Game/Grineerspacedronename (SpaceBattles/Drones/GrineerSpaceDrone),1,0,0
,/Lotus/Language/Game/Grineerskiffname (SpaceBattles/Skiffs/GrineerSpaceMarine),1,0,0
,/Lotus/Language/Game/Grineerlaserdronename (SpaceBattles/Drones/LaserDrone),0.60000002,0,0
,/Lotus/Language/Game/Grineerlaserdronename (SpaceBattles/Drones/LaserDrone),0.40000001,0,2
,/Lotus/Language/Game/Grineerstasisdronename (SpaceBattles/Drones/StasisDrone),0.2,4,0
,/Lotus/Language/Game/Grineerstasisdronename (SpaceBattles/Drones/StasisDrone),0.2,2,2
,/Lotus/Language/Game/Grineermissileshieldskiffname (SpaceBattles/Skiffs/MissileShieldSkiff),0.30000001,0,0
,/Lotus/Language/Game/Grineermissileshieldskiffname (SpaceBattles/Skiffs/MissileShieldSkiff),0.1,0,1
,/Lotus/Language/Game/Grineermissileshieldskiffname (SpaceBattles/Skiffs/MissileShieldSkiff),0.2,0,2
,/Lotus/Language/Game/Grineermissileskiffname (SpaceBattles/Skiffs/MissileSkiff),0.60000002,0,0
,/Lotus/Language/Game/Grineermissileskiffname (SpaceBattles/Skiffs/MissileSkiff),0.2,0,2
,/Lotus/Language/Game/Grineershieldskiffname (SpaceBattles/Skiffs/ShieldSkiff),0.5,0,0
,/Lotus/Language/Game/Grineershieldskiffname (SpaceBattles/Skiffs/ShieldSkiff),0.25,0,1
,/Lotus/Language/Game/Grineershieldskiffname (SpaceBattles/Skiffs/ShieldSkiff),0.25,0,2
,/Lotus/Language/Game/Grineercombatpodname (SpaceBattles/Pods/CombatPod),0.2,2,0
,/Lotus/Language/Game/Grineercombatpodname (SpaceBattles/Pods/CombatPod),0.2,1,1
,/Lotus/Language/Game/Grineercombatpodname (SpaceBattles/Pods/CombatPod),0.2,2,2
SupCorpusInfestedMix,船员 (Spaceman/AIWeek/RifleSpacemanAgent),1,0,0
,震荡波恐鸟 (BipedRobot/AIWeek/ShockwaveBipedAgent),0.2,0,0
,护盾鱼鹰 (Drones/AIWeek/ShieldDroneAgent),0.15000001,1,0
,监工船员 (Spaceman/AIWeek/MeleeSpacemanAgent),0.25,0,0
,熔岩恐鸟 (BipedRobot/AIWeek/SuperMoaBipedAgent),0.25,0,0
,恐鸟 (BipedRobot/AIWeek/LaserCannonBipedAgent),0.5,0,0
,/Lotus/Language/Game/Discosprey (Drones/AIWeek/DiscDroneAgent),0.15000001,1,0
,疾冲者 (AiWeek/Quadrupeds/Quadruped),1,0,0
,狂奔者 (AiWeek/Runners/SuicideRunner),1,0,0
,奔跳者 (AiWeek/Runners/LeapingRunner),0.25,0,0
,AiWeek/Ancients/MeleeAncient,0.1,0,0
,剧毒爬行者 (AiWeek/Crawlers/NoxiousCrawler),0.025,0,0
,AiWeek/Crawlers/GrenadeCrawler,0.1,0,0
,/Lotus/Language/Game/Toxicdronename (AiWeek/InfestedDrones/PoisonDroneAgent),0.2,0,0
TRDefenseA,无人机 (SpaceBattles/CrpSpaceDroneAttackAgent),1,0,0
,SpaceBattles/FlakShipNavAgent,0.60000002,0,0
,SpaceBattles/LaserShipNavAgent,1,0,0
,SpaceBattles/SwarmShipNavAgent,0.60000002,0,0
,SpaceBattles/CrewMan/JetCorpusNavAgent,1,0,0
,SpaceBattles/CrewMan/JetCorpusTwoNavAgent,0.5,0,0
,SpaceBattles/CrewMan/JetCorpusThreeNavAgent,0.5,0,0
,SpaceBattles/Ships/CorpusPodAgent,0.2,2,0
,/Lotus/Language/Game/Corpusspaceturretname (SpaceBattles/Turrets/CorpusSpaceTurretAgent),0.5,0,0
TRExterminateA,无人机 (SpaceBattles/CrpSpaceDroneAttackAgent),1,0,0
,SpaceBattles/FlakShipNavAgent,0.60000002,0,0
,SpaceBattles/LaserShipNavAgent,0.80000001,0,0
,SpaceBattles/CrewMan/JetCorpusNavAgent,1,0,0
TRExterminateB,无人机 (SpaceBattles/CrpSpaceDroneAttackAgent),1,0,0
,SpaceBattles/FlakShipNavAgent,0.60000002,0,0
,SpaceBattles/LaserShipNavAgent,0.80000001,0,0
,SpaceBattles/SwarmShipNavAgent,0.5,0,0
,SpaceBattles/CrewMan/JetCorpusNavAgent,1,0,0
,SpaceBattles/CrewMan/JetCorpusTwoNavAgent,0.40000001,0,0
TRExterminateC,无人机 (SpaceBattles/CrpSpaceDroneAttackAgent),1,0,0
,SpaceBattles/FlakShipNavAgent,0.80000001,0,0
,SpaceBattles/LaserShipNavAgent,0.80000001,0,0
,SpaceBattles/SwarmShipNavAgent,0.75,0,0
,SpaceBattles/CrewMan/JetCorpusNavAgent,1,0,0
,SpaceBattles/CrewMan/JetCorpusTwoNavAgent,0.60000002,0,0
,SpaceBattles/CrewMan/JetCorpusThreeNavAgent,0.40000001,0,0
,SpaceBattles/Ships/CorpusPodAgent,0.2,2,0
TestSectorGrineer,/Lotus/Language/Game/Corruptedcrewman (RifleSpacemanAgent),1,0,0
,/Lotus/Language/Game/Corruptedlancer (RifleLancer),1,0,0
,/Lotus/Language/Game/Corruptedmoa (OrokinMoaBipedAgent),1,0,1
,堕落者 (OrokinDroneAttackAgent),1,0,2
,OrokinMinigunBombard,1,0,2
ExtremeCorpusInvasion,船员 (Spaceman/AIWeek/RifleSpacemanAgent),1,0,0
,/Lotus/Language/Game/Elitespaceman (Spaceman/EliteSpacemanAgent),1,0,0
,恐鸟 (BipedRobot/AIWeek/LaserCannonBipedAgent),0.30000001,0,0
,震荡波恐鸟 (BipedRobot/AIWeek/ShockwaveBipedAgent),0.5,0,0
,监工船员 (Spaceman/AIWeek/MeleeSpacemanAgent),0.1,0,0
,熔岩恐鸟 (BipedRobot/AIWeek/SuperMoaBipedAgent),0.60000002,0,0
,磁轨炮恐鸟 (BipedRobot/AIWeek/RailgunBipedAgent),0.40000001,0,0
,护盾鱼鹰 (Drones/AIWeek/ShieldDroneAgent),0.40000001,0,0
,Corpus 科技员 (Spaceman/AIWeek/DeployableSpacemanAgent),0.60000002,0,0
,狙击手船员 (Spaceman/AIWeek/SniperSpacemanAgent),0.25,0,0
,/Lotus/Language/Game/Nullifyspaceman (Spaceman/AIWeek/NullifySpacemanAgent),0.15000001,2,0
,/Lotus/Language/Game/Discosprey (Drones/AIWeek/DiscDroneAgent),0.25,2,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/MinigunBombard,0.1,0,0
,AIWeek/EviseratorLancer,0.25,0,0
CorpusGrineerInvasionEasy,船员 (Spaceman/AIWeek/RifleSpacemanAgent),1,0,0
,/Lotus/Language/Game/Elitespaceman (Spaceman/EliteSpacemanAgent),1,0,0
,恐鸟 (BipedRobot/AIWeek/LaserCannonBipedAgent),0.69999999,0,0
,震荡波恐鸟 (BipedRobot/AIWeek/ShockwaveBipedAgent),0.2,0,0
,/Lotus/Language/Game/Suicidedronename (Drones/AIWeek/SuicideDroneAgent),0.1,0,0
,护盾鱼鹰 (Drones/AIWeek/ShieldDroneAgent),0.15000001,1,0
,监工船员 (Spaceman/AIWeek/MeleeSpacemanAgent),0.25,0,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.1,0,0
,AIWeek/ShieldLancer,0.1,0,0
CorpusGrineerInvasionHard,船员 (Spaceman/AIWeek/RifleSpacemanAgent),1,0,0
,/Lotus/Language/Game/Elitespaceman (Spaceman/EliteSpacemanAgent),1,0,0
,恐鸟 (BipedRobot/AIWeek/LaserCannonBipedAgent),0.69999999,0,0
,震荡波恐鸟 (BipedRobot/AIWeek/ShockwaveBipedAgent),0.2,0,0
,/Lotus/Language/Game/Suicidedronename (Drones/AIWeek/SuicideDroneAgent),0.050000001,0,0
,护盾鱼鹰 (Drones/AIWeek/ShieldDroneAgent),0.15000001,1,0
,监工船员 (Spaceman/AIWeek/MeleeSpacemanAgent),0.25,0,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,/Lotus/Language/Game/Discosprey (Drones/AIWeek/DiscDroneAgent),0.15000001,0,0
,/Lotus/Language/Game/Nullifyspaceman (Spaceman/AIWeek/NullifySpacemanAgent),0.1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.1,0,0
,AIWeek/ShieldLancer,0.1,0,0
ExtremeGrineerInvasion,船员 (Spaceman/AIWeek/RifleSpacemanAgent),1,0,0
,/Lotus/Language/Game/Elitespaceman (Spaceman/EliteSpacemanAgent),1,0,0
,恐鸟 (BipedRobot/AIWeek/LaserCannonBipedAgent),0.69999999,0,0
,震荡波恐鸟 (BipedRobot/AIWeek/ShockwaveBipedAgent),0.2,0,0
,监工船员 (Spaceman/AIWeek/MeleeSpacemanAgent),0.25,0,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/MacheteWoman,0.30000001,0,0
,AIWeek/MinigunBombard,0.25,0,0
,AIWeek/EviseratorLancer,0.25,0,0
,AIWeek/IncendiaryBombard,0.25,0,0
,AIWeek/GrineerRollingDrone,0.25,0,0
,AIWeek/FlameLancer,0.30000001,0,0
,AIWeek/ShieldLancer,0.1,0,0
ExtremeInvasion,船员 (Spaceman/AIWeek/RifleSpacemanAgent),1,0,0
,/Lotus/Language/Game/Elitespaceman (Spaceman/EliteSpacemanAgent),1,0,0
,恐鸟 (BipedRobot/AIWeek/LaserCannonBipedAgent),0.30000001,0,0
,震荡波恐鸟 (BipedRobot/AIWeek/ShockwaveBipedAgent),0.5,0,0
,监工船员 (Spaceman/AIWeek/MeleeSpacemanAgent),0.1,0,0
,熔岩恐鸟 (BipedRobot/AIWeek/SuperMoaBipedAgent),0.60000002,0,0
,磁轨炮恐鸟 (BipedRobot/AIWeek/RailgunBipedAgent),0.40000001,0,0
,护盾鱼鹰 (Drones/AIWeek/ShieldDroneAgent),0.40000001,0,0
,Corpus 科技员 (Spaceman/AIWeek/DeployableSpacemanAgent),0.60000002,0,0
,狙击手船员 (Spaceman/AIWeek/SniperSpacemanAgent),0.25,0,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/MacheteWoman,0.30000001,0,0
,AIWeek/MinigunBombard,0.25,0,0
,AIWeek/EviseratorLancer,0.25,0,0
,AIWeek/IncendiaryBombard,0.25,0,0
,AIWeek/GrineerRollingDrone,0.25,0,0
,AIWeek/FlameLancer,0.2,0,0
,AIWeek/ShieldLancer,0.1,0,0
GrineerShipyardsA,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/MacheteWoman,0.2,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.1,2,0
,AIWeek/RocketBombard,0.1,0,0
,GrineerMarinePistol,0.15000001,0,0
,AIWeek/GrineerFemale,0.1,0,0
,AIWeek/EviseratorLancer,0.1,0,0
,AIWeek/JetpackMarine,0.050000001,0,0
,AIWeek/GrineerMeleeStaffAgent,0.5,1,0
GrineerShipyardsDefenseA,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawmanNoCover,0.30000001,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.050000001,2,1
,AIWeek/ShieldLancer,0.1,2,1
,AIWeek/GrineerRollingDrone,0.2,0,2
,AIWeek/RocketBombard,0.025,0,2
,GrineerMarinePistol,0.15000001,0,2
,AIWeek/MacheteWomanNoCover,0.2,0,2
,AIWeek/GrineerFemale,0.1,0,1
,AIWeek/FlameLancer,0.15000001,0,1
,AIWeek/GrineerMeleeStaffAgentNoLeader,0.2,0,1
,AIWeek/DeltaProsecutorAgent,1,1,9
GrineerShipyardsSurvivalA,AIWeek/RifleLancer,1,0,0
,AIWeek/MacheteWomanNoCover,0.2,3,0
,AIWeek/BladeSawmanNoCoverSurvival,0.30000001,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/ShotgunLancer,0.25,3,1
,GrineerMarinePistol,0.2,2,1
,AIWeek/JetpackMarine,0.1,2,1
,AIWeek/ShieldLancer,0.30000001,3,2
,AIWeek/GrineerMeleeStaffAgentNoLeader,0.30000001,4,2
,AIWeek/GrineerFemale,0.1,2,3
,AIWeek/MinigunBombard,0.1,2,3
,AIWeek/RocketBombard,0.1,2,4
,AIWeek/EviseratorLancer,0.1,1,5
,AIWeek/GrineerRollingDrone,0.050000001,1,5
,AIWeek/DeltaProsecutorAgent,1,1,9
InfestedHiveSquadQuest,疾冲者 (AiWeek/Quadrupeds/Quadruped),1,0,0
,奔跳者 (AiWeek/Runners/LeapingRunner),0.75,0,0
,狂奔者 (AiWeek/Runners/SuicideRunner),0.5,0,1
,AiWeek/Crawlers/MeleeCrawler,0.25,0,0
,剧毒爬行者 (AiWeek/Crawlers/NoxiousCrawler),0.050000001,0,1
,/Lotus/Language/Game/Toxicdronename (AiWeek/InfestedDrones/PoisonDroneAgent),0.2,0,0
,/Lotus/Language/Game/Infestedmoagoo (AiWeek/InfestedMoas/SlowBombBipedAgent),0.1,2,0
,AiWeek/Ancients/MeleeAncient,0.2,4,1
,远古剧毒者 (AiWeek/Ancients/ToxicAncient),0.1,4,2
InfestedDefenseC,疾冲者 (AiWeek/Quadrupeds/Quadruped),0.69999999,0,0
,奔跳者 (AiWeek/Runners/LeapingRunner),0.2,0,0
,狂奔者 (AiWeek/Runners/SuicideRunner),1,0,0
,剧毒爬行者 (AiWeek/Crawlers/NoxiousCrawler),0.025,0,0
,剧毒爬行者 (AiWeek/Crawlers/NoxiousCrawler),0.050000001,0,1
,剧毒爬行者 (AiWeek/Crawlers/NoxiousCrawler),0.1,0,2
,AiWeek/Crawlers/LightningCrawler,0.025,0,0
,AiWeek/Crawlers/LightningCrawler,0.050000001,0,1
,AiWeek/Crawlers/LightningCrawler,0.1,0,2
,/Lotus/Language/Game/Infestedmoagoo (AiWeek/InfestedMoas/SlowBombBipedAgent),0.1,1,0
,/Lotus/Language/Game/Infestedmoagoo (AiWeek/InfestedMoas/SlowBombBipedAgent),0.1,1,1
,/Lotus/Language/Game/Infestedmoagoo (AiWeek/InfestedMoas/SlowBombBipedAgent),0.1,1,2
,/Lotus/Language/Game/Infestedmoananite (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.1,1,0
